timestamp,location_name,latitude,longitude,current_speed,free_flow_speed,current_travel_time,free_flow_travel_time,confidence,road_type,road_closure
2026-02-10T06:34:02.855087,Park_Street,22.5535,88.3531,11,19,598,346,0.99,FRC4,False
2026-02-10T06:34:04.009030,Howrah_Bridge,22.5851,88.3467,17,23,746,551,1.0,FRC3,False
2026-02-10T06:34:05.165740,Gariahat,22.5189,88.3647,15,21,596,426,0.995716,FRC7,False
2026-02-10T06:34:06.334849,Salt_Lake_V,22.5744,88.4323,14,25,694,389,0.954213,FRC5,False
2026-02-10T06:35:07.594819,EM_Bypass_North,22.5726,88.3639,23,23,141,141,1.0,FRC3,False
2026-02-10T06:35:08.746402,Park_Street,22.5535,88.3531,11,18,598,365,0.99,FRC4,False
2026-02-10T06:35:09.908123,Howrah_Bridge,22.5851,88.3467,16,24,793,528,1.0,FRC3,False
2026-02-10T06:35:11.065708,Gariahat,22.5189,88.3647,14,22,639,406,0.995716,FRC7,False
2026-02-10T06:35:12.229415,Salt_Lake_V,22.5744,88.4323,14,24,694,405,0.962242,FRC5,False
2026-02-10T06:36:13.484585,EM_Bypass_North,22.5726,88.3639,23,23,141,141,1.0,FRC3,False
2026-02-10T06:36:14.638361,Park_Street,22.5535,88.3531,10,19,658,346,0.99,FRC4,False
2026-02-10T06:36:15.794683,Howrah_Bridge,22.5851,88.3467,15,23,846,551,1.0,FRC3,False
2026-02-10T06:36:16.949565,Gariahat,22.5189,88.3647,14,21,639,426,0.995716,FRC7,False
2026-02-10T06:36:18.176438,Salt_Lake_V,22.5744,88.4323,15,25,648,389,0.962242,FRC5,False
2026-02-10T06:37:19.378466,EM_Bypass_North,22.5726,88.3639,23,23,141,141,1.0,FRC3,False
2026-02-10T06:37:20.536596,Park_Street,22.5535,88.3531,10,19,658,346,1.0,FRC4,False
2026-02-10T06:37:21.693398,Howrah_Bridge,22.5851,88.3467,14,24,906,528,1.0,FRC3,False
2026-02-10T06:37:22.849961,Gariahat,22.5189,88.3647,14,21,639,426,0.995716,FRC7,False
2026-02-10T06:37:24.009652,Salt_Lake_V,22.5744,88.4323,15,24,648,405,0.953081,FRC5,False
2026-02-10T06:38:25.260695,EM_Bypass_North,22.5726,88.3639,23,23,141,141,1.0,FRC3,False
2026-02-10T06:38:26.419457,Park_Street,22.5535,88.3531,11,19,598,346,1.0,FRC4,False
2026-02-10T06:38:27.583239,Howrah_Bridge,22.5851,88.3467,15,23,846,551,1.0,FRC3,False
2026-02-10T06:38:28.738832,Gariahat,22.5189,88.3647,15,22,596,406,0.996573,FRC7,False
2026-02-10T06:38:29.894229,Salt_Lake_V,22.5744,88.4323,16,24,607,405,0.925869,FRC5,False
2026-02-10T06:39:31.137999,EM_Bypass_North,22.5726,88.3639,23,23,141,141,1.0,FRC3,False
2026-02-10T06:39:32.291975,Park_Street,22.5535,88.3531,11,18,598,365,1.0,FRC4,False
2026-02-10T06:39:33.458185,Howrah_Bridge,22.5851,88.3467,15,24,846,528,1.0,FRC3,False
2026-02-10T06:39:34.611314,Gariahat,22.5189,88.3647,14,22,639,406,0.996573,FRC7,False
2026-02-10T06:39:35.781988,Salt_Lake_V,22.5744,88.4323,16,24,607,405,0.935497,FRC5,False
2026-02-10T06:40:37.044486,EM_Bypass_North,22.5726,88.3639,23,23,141,141,1.0,FRC3,False
2026-02-10T06:40:38.195151,Park_Street,22.5535,88.3531,11,19,598,346,1.0,FRC4,False
2026-02-10T06:40:39.349291,Howrah_Bridge,22.5851,88.3467,15,24,846,528,1.0,FRC3,False
2026-02-10T06:40:40.504292,Gariahat,22.5189,88.3647,15,22,596,406,0.996573,FRC7,False
2026-02-10T06:40:41.659429,Salt_Lake_V,22.5744,88.4323,16,25,607,389,0.935497,FRC5,False
2026-02-10T06:41:42.908477,EM_Bypass_North,22.5726,88.3639,18,21,180,154,0.548624,FRC3,False
2026-02-10T06:41:44.069924,Park_Street,22.5535,88.3531,11,19,598,346,1.0,FRC4,False
2026-02-10T06:41:45.234002,Howrah_Bridge,22.5851,88.3467,14,24,906,528,1.0,FRC3,False
2026-02-10T06:41:46.387115,Gariahat,22.5189,88.3647,15,22,596,406,0.996573,FRC7,False
2026-02-10T06:41:47.544270,Salt_Lake_V,22.5744,88.4323,15,24,648,405,0.92805,FRC5,False
2026-02-10T06:42:48.783619,EM_Bypass_North,22.5726,88.3639,13,23,249,141,0.637216,FRC3,False
2026-02-10T06:42:49.936648,Park_Street,22.5535,88.3531,11,18,598,365,1.0,FRC4,False
2026-02-10T06:42:51.090871,Howrah_Bridge,22.5851,88.3467,13,23,976,551,1.0,FRC3,False
2026-02-10T06:42:52.254293,Gariahat,22.5189,88.3647,15,22,596,406,0.996573,FRC7,False
2026-02-10T06:42:53.413324,Salt_Lake_V,22.5744,88.4323,16,25,607,389,0.925869,FRC5,False
2026-02-10T06:43:54.656500,EM_Bypass_North,22.5726,88.3639,13,23,249,141,0.637216,FRC3,False
2026-02-10T06:43:55.812672,Park_Street,22.5535,88.3531,12,19,548,346,1.0,FRC4,False
2026-02-10T06:43:56.969601,Howrah_Bridge,22.5851,88.3467,14,24,906,528,1.0,FRC3,False
2026-02-10T06:43:58.129600,Gariahat,22.5189,88.3647,14,21,639,426,0.996573,FRC7,False
2026-02-10T06:43:59.282689,Salt_Lake_V,22.5744,88.4323,15,24,648,405,0.92805,FRC5,False
2026-02-10T06:45:00.537192,EM_Bypass_North,22.5726,88.3639,13,23,249,141,0.637216,FRC3,False
2026-02-10T06:45:01.702173,Park_Street,22.5535,88.3531,12,18,548,365,0.998397,FRC4,False
2026-02-10T06:45:02.858659,Howrah_Bridge,22.5851,88.3467,14,24,906,528,1.0,FRC3,False
2026-02-10T06:45:04.012579,Gariahat,22.5189,88.3647,15,21,596,426,0.996573,FRC7,False
2026-02-10T06:45:05.168709,Salt_Lake_V,22.5744,88.4323,15,25,648,389,0.930778,FRC5,False
2026-02-10T06:46:06.377791,EM_Bypass_North,22.5726,88.3639,13,23,249,141,0.637216,FRC3,False
2026-02-10T06:46:07.530875,Park_Street,22.5535,88.3531,13,19,506,346,1.0,FRC4,False
2026-02-10T06:46:08.690177,Howrah_Bridge,22.5851,88.3467,15,24,846,528,1.0,FRC3,False
2026-02-10T06:46:09.852549,Gariahat,22.5189,88.3647,14,21,639,426,0.996573,FRC7,False
2026-02-10T06:46:11.004955,Salt_Lake_V,22.5744,88.4323,15,25,648,389,0.930778,FRC5,False
2026-02-10T06:47:12.206592,EM_Bypass_North,22.5726,88.3639,13,23,249,141,0.637216,FRC3,False
2026-02-10T06:47:13.364477,Park_Street,22.5535,88.3531,13,19,506,346,1.0,FRC4,False
2026-02-10T06:47:14.523735,Howrah_Bridge,22.5851,88.3467,14,24,906,528,1.0,FRC3,False
2026-02-10T06:47:15.678071,Gariahat,22.5189,88.3647,14,22,639,406,0.996573,FRC7,False
2026-02-10T06:47:16.832670,Salt_Lake_V,22.5744,88.4323,16,25,607,389,0.929205,FRC5,False
2026-02-10T06:48:18.071641,EM_Bypass_North,22.5726,88.3639,13,23,249,141,0.637216,FRC3,False
2026-02-10T06:48:19.230553,Park_Street,22.5535,88.3531,11,18,598,365,1.0,FRC4,False
2026-02-10T06:48:20.386645,Howrah_Bridge,22.5851,88.3467,14,24,906,528,1.0,FRC3,False
2026-02-10T06:48:21.542293,Gariahat,22.5189,88.3647,14,22,639,406,0.996573,FRC7,False
2026-02-10T06:48:22.695357,Salt_Lake_V,22.5744,88.4323,15,24,648,405,0.930778,FRC5,False
2026-02-10T06:49:24.005148,EM_Bypass_North,22.5726,88.3639,13,23,249,141,0.629766,FRC3,False
2026-02-10T06:49:25.164860,Park_Street,22.5535,88.3531,11,19,598,346,1.0,FRC4,False
2026-02-10T06:49:26.322513,Howrah_Bridge,22.5851,88.3467,15,24,846,528,1.0,FRC3,False
2026-02-10T06:49:27.478449,Gariahat,22.5189,88.3647,14,22,639,406,0.996573,FRC7,False
2026-02-10T06:49:28.630392,Salt_Lake_V,22.5744,88.4323,14,24,694,405,0.929205,FRC5,False
2026-02-10T06:50:29.838079,EM_Bypass_North,22.5726,88.3639,13,23,249,141,0.629766,FRC3,False
2026-02-10T06:50:31.002347,Park_Street,22.5535,88.3531,11,18,598,365,1.0,FRC4,False
2026-02-10T06:50:32.159075,Howrah_Bridge,22.5851,88.3467,14,24,906,528,1.0,FRC3,False
2026-02-10T06:50:33.312740,Gariahat,22.5189,88.3647,14,22,639,406,0.996573,FRC7,False
2026-02-10T06:50:34.470364,Salt_Lake_V,22.5744,88.4323,14,24,694,405,0.924929,FRC5,False
2026-02-10T06:51:35.698500,EM_Bypass_North,22.5726,88.3639,13,23,249,141,0.629766,FRC3,False
2026-02-10T06:51:36.852521,Park_Street,22.5535,88.3531,13,19,506,346,1.0,FRC4,False
2026-02-10T06:51:38.013308,Howrah_Bridge,22.5851,88.3467,15,24,846,528,1.0,FRC3,False
2026-02-10T06:51:39.167667,Gariahat,22.5189,88.3647,14,22,639,406,0.996573,FRC7,False
2026-02-10T06:51:40.326009,Salt_Lake_V,22.5744,88.4323,13,24,748,405,0.923052,FRC5,False
2026-02-10T06:52:41.538723,EM_Bypass_North,22.5726,88.3639,14,23,231,141,0.626042,FRC3,False
2026-02-10T06:52:42.706837,Park_Street,22.5535,88.3531,11,18,598,365,1.0,FRC4,False
2026-02-10T06:52:43.863630,Howrah_Bridge,22.5851,88.3467,14,24,906,528,1.0,FRC3,False
2026-02-10T06:52:45.019929,Gariahat,22.5189,88.3647,13,21,688,426,0.994662,FRC7,False
2026-02-10T06:52:46.178534,Salt_Lake_V,22.5744,88.4323,12,25,810,389,0.924929,FRC5,False
2026-02-10T06:53:47.386386,EM_Bypass_North,22.5726,88.3639,14,23,231,141,0.626042,FRC3,False
2026-02-10T06:53:48.553387,Park_Street,22.5535,88.3531,13,19,506,346,1.0,FRC4,False
2026-02-10T06:53:49.722359,Howrah_Bridge,22.5851,88.3467,15,24,846,528,1.0,FRC3,False
2026-02-10T06:53:50.874062,Gariahat,22.5189,88.3647,13,21,688,426,0.994662,FRC7,False
2026-02-10T06:53:52.030922,Salt_Lake_V,22.5744,88.4323,13,24,748,405,0.924363,FRC5,False
2026-02-10T06:54:53.238475,EM_Bypass_North,22.5726,88.3639,14,23,231,141,0.625631,FRC3,False
2026-02-10T06:54:54.391980,Park_Street,22.5535,88.3531,13,19,506,346,1.0,FRC4,False
2026-02-10T06:54:55.546470,Howrah_Bridge,22.5851,88.3467,15,24,846,528,1.0,FRC3,False
2026-02-10T06:54:56.701460,Gariahat,22.5189,88.3647,13,21,688,426,0.994662,FRC7,False
2026-02-10T06:54:57.858965,Salt_Lake_V,22.5744,88.4323,14,25,694,389,0.922819,FRC5,False
2026-02-10T06:55:59.104874,EM_Bypass_North,22.5726,88.3639,14,22,231,147,0.625631,FRC3,False
2026-02-10T06:56:00.263293,Park_Street,22.5535,88.3531,11,18,598,365,1.0,FRC4,False
2026-02-10T06:56:01.431268,Howrah_Bridge,22.5851,88.3467,14,24,906,528,1.0,FRC3,False
2026-02-10T06:56:02.594671,Gariahat,22.5189,88.3647,13,22,688,406,0.994662,FRC7,False
2026-02-10T06:56:03.749967,Salt_Lake_V,22.5744,88.4323,15,24,648,405,0.923052,FRC5,False
2026-02-10T06:57:05.000316,EM_Bypass_North,22.5726,88.3639,15,23,216,141,0.625631,FRC3,False
2026-02-10T06:57:06.155466,Park_Street,22.5535,88.3531,11,19,598,346,1.0,FRC4,False
2026-02-10T06:57:07.312073,Howrah_Bridge,22.5851,88.3467,14,24,906,528,1.0,FRC3,False
2026-02-10T06:57:08.473736,Gariahat,22.5189,88.3647,12,21,745,426,0.994662,FRC7,False
2026-02-10T06:57:09.629089,Salt_Lake_V,22.5744,88.4323,14,24,694,405,0.923052,FRC5,False
2026-02-10T06:58:10.846228,EM_Bypass_North,22.5726,88.3639,11,23,295,141,0.668855,FRC3,False
2026-02-10T06:58:12.001329,Park_Street,22.5535,88.3531,11,19,598,346,1.0,FRC4,False
2026-02-10T06:58:13.161444,Howrah_Bridge,22.5851,88.3467,14,24,906,528,1.0,FRC3,False
2026-02-10T06:58:14.313972,Gariahat,22.5189,88.3647,12,21,745,426,0.994662,FRC7,False
2026-02-10T06:58:15.470783,Salt_Lake_V,22.5744,88.4323,15,25,648,389,0.923052,FRC5,False
2026-02-10T06:59:16.682183,EM_Bypass_North,22.5726,88.3639,11,23,295,141,0.668855,FRC3,False
2026-02-10T06:59:17.831588,Park_Street,22.5535,88.3531,11,19,598,346,1.0,FRC4,False
2026-02-10T06:59:18.987916,Howrah_Bridge,22.5851,88.3467,14,23,906,551,1.0,FRC3,False
2026-02-10T06:59:20.139595,Gariahat,22.5189,88.3647,12,22,745,406,0.994662,FRC7,False
2026-02-10T06:59:21.299457,Salt_Lake_V,22.5744,88.4323,15,24,648,405,0.921509,FRC5,False
2026-02-10T07:00:22.515059,EM_Bypass_North,22.5726,88.3639,11,23,295,141,0.668855,FRC3,False
2026-02-10T07:00:23.668588,Park_Street,22.5535,88.3531,10,19,658,346,1.0,FRC4,False
2026-02-10T07:00:24.820207,Howrah_Bridge,22.5851,88.3467,14,24,906,528,1.0,FRC3,False
2026-02-10T07:00:25.978624,Gariahat,22.5189,88.3647,13,22,688,406,0.994662,FRC7,False
2026-02-10T07:00:27.136837,Salt_Lake_V,22.5744,88.4323,16,24,607,405,0.921509,FRC5,False
2026-02-10T07:01:28.346167,EM_Bypass_North,22.5726,88.3639,11,23,295,141,0.668855,FRC3,False
2026-02-10T07:01:29.507472,Park_Street,22.5535,88.3531,10,19,658,346,1.0,FRC4,False
2026-02-10T07:01:30.666876,Howrah_Bridge,22.5851,88.3467,14,24,906,528,1.0,FRC3,False
2026-02-10T07:01:31.821491,Gariahat,22.5189,88.3647,13,21,688,426,0.995664,FRC7,False
2026-02-10T07:01:32.979992,Salt_Lake_V,22.5744,88.4323,15,24,648,405,0.921509,FRC5,False
2026-02-10T07:02:34.196988,EM_Bypass_North,22.5726,88.3639,11,23,295,141,0.668855,FRC3,False
2026-02-10T07:02:35.368744,Park_Street,22.5535,88.3531,10,18,658,365,1.0,FRC4,False
2026-02-10T07:02:36.527331,Howrah_Bridge,22.5851,88.3467,15,24,846,528,1.0,FRC3,False
2026-02-10T07:02:37.680979,Gariahat,22.5189,88.3647,14,22,639,406,0.994807,FRC7,False
2026-02-10T07:02:38.831214,Salt_Lake_V,22.5744,88.4323,15,25,648,389,0.924485,FRC5,False
2026-02-10T07:03:40.037811,EM_Bypass_North,22.5726,88.3639,11,23,295,141,0.668855,FRC3,False
2026-02-10T07:03:41.192670,Park_Street,22.5535,88.3531,11,19,598,346,1.0,FRC4,False
2026-02-10T07:03:42.346591,Howrah_Bridge,22.5851,88.3467,14,24,906,528,1.0,FRC3,False
2026-02-10T07:03:43.508161,Gariahat,22.5189,88.3647,14,22,639,406,0.993805,FRC7,False
2026-02-10T07:03:44.660947,Salt_Lake_V,22.5744,88.4323,17,25,572,389,0.924485,FRC5,False
2026-02-10T07:04:45.875601,EM_Bypass_North,22.5726,88.3639,11,23,295,141,0.668855,FRC3,False
2026-02-10T07:04:47.031167,Park_Street,22.5535,88.3531,11,18,598,365,1.0,FRC4,False
2026-02-10T07:04:48.188280,Howrah_Bridge,22.5851,88.3467,15,24,846,528,1.0,FRC3,False
2026-02-10T07:04:49.343045,Gariahat,22.5189,88.3647,14,22,639,406,0.993805,FRC7,False
2026-02-10T07:04:50.497461,Salt_Lake_V,22.5744,88.4323,18,25,540,389,0.924485,FRC5,False
2026-02-10T07:05:51.707272,EM_Bypass_North,22.5726,88.3639,11,23,295,141,0.668855,FRC3,False
2026-02-10T07:05:52.867681,Park_Street,22.5535,88.3531,11,19,598,346,1.0,FRC4,False
2026-02-10T07:05:54.020341,Howrah_Bridge,22.5851,88.3467,14,24,906,528,1.0,FRC3,False
2026-02-10T07:05:55.190668,Gariahat,22.5189,88.3647,14,22,639,406,0.996573,FRC7,False
2026-02-10T07:05:56.345787,Salt_Lake_V,22.5744,88.4323,18,24,540,405,0.937633,FRC5,False
2026-02-10T07:06:57.558272,EM_Bypass_North,22.5726,88.3639,11,23,295,141,0.668855,FRC3,False
2026-02-10T07:06:58.710700,Park_Street,22.5535,88.3531,11,18,598,365,1.0,FRC4,False
2026-02-10T07:06:59.873502,Howrah_Bridge,22.5851,88.3467,15,23,846,551,1.0,FRC3,False
2026-02-10T07:07:01.039682,Gariahat,22.5189,88.3647,16,23,559,389,0.996573,FRC7,False
2026-02-10T07:07:02.192530,Salt_Lake_V,22.5744,88.4323,18,23,540,422,0.935412,FRC5,False
2026-02-10T07:08:03.402559,EM_Bypass_North,22.5726,88.3639,11,23,295,141,0.668855,FRC3,False
2026-02-10T07:08:04.557707,Park_Street,22.5535,88.3531,11,18,598,365,1.0,FRC4,False
2026-02-10T07:08:05.717086,Howrah_Bridge,22.5851,88.3467,15,24,846,528,1.0,FRC3,False
2026-02-10T07:08:06.882196,Gariahat,22.5189,88.3647,15,22,596,406,1.0,FRC7,False
2026-02-10T07:08:08.034479,Salt_Lake_V,22.5744,88.4323,19,24,511,405,0.935412,FRC5,False
2026-02-10T07:09:09.275350,EM_Bypass_North,22.5726,88.3639,11,23,295,141,0.668855,FRC3,False
2026-02-10T07:09:10.427652,Park_Street,22.5535,88.3531,11,18,598,365,1.0,FRC4,False
2026-02-10T07:09:11.589901,Howrah_Bridge,22.5851,88.3467,14,24,906,528,1.0,FRC3,False
2026-02-10T07:09:12.748677,Gariahat,22.5189,88.3647,15,22,596,406,1.0,FRC7,False
2026-02-10T07:09:13.911700,Salt_Lake_V,22.5744,88.4323,24,24,405,405,1.0,FRC5,False
2026-02-10T07:10:15.133888,EM_Bypass_North,22.5726,88.3639,11,23,295,141,0.649728,FRC3,False
2026-02-10T07:10:16.290601,Park_Street,22.5535,88.3531,11,18,598,365,1.0,FRC4,False
2026-02-10T07:10:17.452598,Howrah_Bridge,22.5851,88.3467,15,24,846,528,1.0,FRC3,False
2026-02-10T07:10:18.612242,Gariahat,22.5189,88.3647,15,22,596,406,1.0,FRC7,False
2026-02-10T07:10:19.771043,Salt_Lake_V,22.5744,88.4323,24,24,405,405,1.0,FRC5,False
2026-02-10T07:11:20.981031,EM_Bypass_North,22.5726,88.3639,11,23,295,141,0.588524,FRC3,False
2026-02-10T07:11:22.136703,Park_Street,22.5535,88.3531,11,19,598,346,1.0,FRC4,False
2026-02-10T07:11:23.397465,Howrah_Bridge,22.5851,88.3467,16,24,793,528,1.0,FRC3,False
2026-02-10T07:11:24.555559,Gariahat,22.5189,88.3647,15,21,596,426,1.0,FRC7,False
2026-02-10T07:11:25.709864,Salt_Lake_V,22.5744,88.4323,24,24,405,405,1.0,FRC5,False
2026-02-10T07:12:26.923585,EM_Bypass_North,22.5726,88.3639,11,22,295,147,0.693495,FRC3,False
2026-02-10T07:12:28.089658,Park_Street,22.5535,88.3531,11,19,598,346,1.0,FRC4,False
2026-02-10T07:12:29.247778,Howrah_Bridge,22.5851,88.3467,16,24,793,528,1.0,FRC3,False
2026-02-10T07:12:30.402066,Gariahat,22.5189,88.3647,15,22,596,406,1.0,FRC7,False
2026-02-10T07:12:31.553818,Salt_Lake_V,22.5744,88.4323,24,24,405,405,1.0,FRC5,False
2026-02-10T07:13:32.780342,EM_Bypass_North,22.5726,88.3639,11,22,295,147,0.693495,FRC3,False
2026-02-10T07:13:33.948677,Park_Street,22.5535,88.3531,11,18,598,365,0.99,FRC4,False
2026-02-10T07:13:35.107699,Howrah_Bridge,22.5851,88.3467,14,23,906,551,0.998934,FRC3,False
2026-02-10T07:13:36.270554,Gariahat,22.5189,88.3647,15,22,596,406,0.99817,FRC7,False
2026-02-10T07:13:37.424922,Salt_Lake_V,22.5744,88.4323,21,24,463,405,0.924485,FRC5,False
2026-02-10T07:14:38.632772,EM_Bypass_North,22.5726,88.3639,16,22,202,147,0.672893,FRC3,False
2026-02-10T07:14:39.792688,Park_Street,22.5535,88.3531,11,18,598,365,0.99,FRC4,False
2026-02-10T07:14:40.950323,Howrah_Bridge,22.5851,88.3467,14,24,906,528,0.998934,FRC3,False
2026-02-10T07:14:42.111402,Gariahat,22.5189,88.3647,15,22,596,406,1.0,FRC7,False
2026-02-10T07:14:43.267588,Salt_Lake_V,22.5744,88.4323,20,23,486,422,0.927235,FRC5,False
2026-02-10T07:15:44.484027,EM_Bypass_North,22.5726,88.3639,16,22,202,147,0.672893,FRC3,False
2026-02-10T07:15:45.637303,Park_Street,22.5535,88.3531,11,18,598,365,0.99,FRC4,False
2026-02-10T07:15:46.809918,Howrah_Bridge,22.5851,88.3467,14,24,906,528,0.99852,FRC3,False
2026-02-10T07:15:47.971592,Gariahat,22.5189,88.3647,14,21,639,426,0.996573,FRC7,False
2026-02-10T07:15:49.137184,Salt_Lake_V,22.5744,88.4323,20,23,486,422,0.927235,FRC5,False
2026-02-10T07:16:50.345504,EM_Bypass_North,22.5726,88.3639,16,22,202,147,0.672893,FRC3,False
2026-02-10T07:16:51.502056,Park_Street,22.5535,88.3531,11,19,598,346,0.99,FRC4,False
2026-02-10T07:16:52.656065,Howrah_Bridge,22.5851,88.3467,15,23,846,551,0.998934,FRC3,False
2026-02-10T07:16:53.810358,Gariahat,22.5189,88.3647,14,21,639,426,0.996573,FRC7,False
2026-02-10T07:16:54.968814,Salt_Lake_V,22.5744,88.4323,19,24,511,405,0.935412,FRC5,False
2026-02-10T07:17:56.181829,EM_Bypass_North,22.5726,88.3639,16,22,202,147,0.672893,FRC3,False
2026-02-10T07:17:57.334265,Park_Street,22.5535,88.3531,11,18,598,365,0.99,FRC4,False
2026-02-10T07:17:58.486685,Howrah_Bridge,22.5851,88.3467,15,24,846,528,0.998934,FRC3,False
2026-02-10T07:17:59.645164,Gariahat,22.5189,88.3647,14,23,639,389,0.996573,FRC7,False
2026-02-10T07:18:00.802641,Salt_Lake_V,22.5744,88.4323,18,24,540,405,0.924485,FRC5,False
2026-02-10T07:19:02.016461,EM_Bypass_North,22.5726,88.3639,16,22,202,147,0.672893,FRC3,False
2026-02-10T07:19:03.169447,Park_Street,22.5535,88.3531,10,19,658,346,1.0,FRC4,False
2026-02-10T07:19:04.327696,Howrah_Bridge,22.5851,88.3467,15,24,846,528,0.998871,FRC3,False
2026-02-10T07:19:05.484052,Gariahat,22.5189,88.3647,14,22,639,406,0.996573,FRC7,False
2026-02-10T07:19:06.638432,Salt_Lake_V,22.5744,88.4323,16,24,607,405,0.924485,FRC5,False
2026-02-10T07:20:07.847406,EM_Bypass_North,22.5726,88.3639,16,22,202,147,0.672893,FRC3,False
2026-02-10T07:20:09.002227,Park_Street,22.5535,88.3531,10,18,658,365,0.991072,FRC4,False
2026-02-10T07:20:10.159461,Howrah_Bridge,22.5851,88.3467,15,24,846,528,0.99852,FRC3,False
2026-02-10T07:20:11.318458,Gariahat,22.5189,88.3647,14,22,639,406,0.996573,FRC7,False
2026-02-10T07:20:12.476132,Salt_Lake_V,22.5744,88.4323,17,25,572,389,0.924485,FRC5,False
2026-02-10T07:21:13.681614,EM_Bypass_North,22.5726,88.3639,15,22,216,147,0.672893,FRC3,False
2026-02-10T07:21:14.840715,Park_Street,22.5535,88.3531,12,19,548,346,0.991072,FRC4,False
2026-02-10T07:21:15.993684,Howrah_Bridge,22.5851,88.3467,15,24,846,528,0.99852,FRC3,False
2026-02-10T07:21:17.147355,Gariahat,22.5189,88.3647,14,21,639,426,1.0,FRC7,False
2026-02-10T07:21:18.306982,Salt_Lake_V,22.5744,88.4323,16,24,607,405,0.924485,FRC5,False
2026-02-10T07:22:19.508991,EM_Bypass_North,22.5726,88.3639,15,22,216,147,0.672893,FRC3,False
2026-02-10T07:22:20.660419,Park_Street,22.5535,88.3531,11,18,598,365,0.991597,FRC4,False
2026-02-10T07:22:21.813916,Howrah_Bridge,22.5851,88.3467,15,24,846,528,0.998934,FRC3,False
2026-02-10T07:22:22.968284,Gariahat,22.5189,88.3647,14,22,639,406,0.996573,FRC7,False
2026-02-10T07:22:24.128955,Salt_Lake_V,22.5744,88.4323,17,24,572,405,0.93385,FRC5,False
2026-02-10T07:23:25.331263,EM_Bypass_North,22.5726,88.3639,15,22,216,147,0.611145,FRC3,False
2026-02-10T07:23:26.495633,Park_Street,22.5535,88.3531,10,18,658,365,0.99,FRC4,False
2026-02-10T07:23:27.651604,Howrah_Bridge,22.5851,88.3467,14,24,906,528,0.998934,FRC3,False
2026-02-10T07:23:28.810234,Gariahat,22.5189,88.3647,14,22,639,406,0.996573,FRC7,False
2026-02-10T07:23:29.967264,Salt_Lake_V,22.5744,88.4323,17,24,572,405,0.924485,FRC5,False
2026-02-10T07:24:31.179563,EM_Bypass_North,22.5726,88.3639,15,22,216,147,0.561747,FRC3,False
2026-02-10T07:24:32.336312,Park_Street,22.5535,88.3531,10,18,658,365,0.99,FRC4,False
2026-02-10T07:24:33.492616,Howrah_Bridge,22.5851,88.3467,15,24,846,528,0.998934,FRC3,False
2026-02-10T07:24:34.644257,Gariahat,22.5189,88.3647,14,22,639,406,0.996573,FRC7,False
2026-02-10T07:24:35.798127,Salt_Lake_V,22.5744,88.4323,18,24,540,405,0.924485,FRC5,False
2026-02-10T07:25:37.011134,EM_Bypass_North,22.5726,88.3639,15,22,216,147,0.561747,FRC3,False
2026-02-10T07:25:38.171684,Park_Street,22.5535,88.3531,12,19,548,346,0.99,FRC4,False
2026-02-10T07:25:39.332827,Howrah_Bridge,22.5851,88.3467,15,24,846,528,0.998871,FRC3,False
2026-02-10T07:25:40.487498,Gariahat,22.5189,88.3647,13,22,688,406,0.996573,FRC7,False
2026-02-10T07:25:41.656164,Salt_Lake_V,22.5744,88.4323,18,23,540,422,0.932436,FRC5,False
2026-02-10T07:26:42.869232,EM_Bypass_North,22.5726,88.3639,15,22,216,147,0.580272,FRC3,False
2026-02-10T07:26:44.028664,Park_Street,22.5535,88.3531,12,19,548,346,0.988232,FRC4,False
2026-02-10T07:26:45.182157,Howrah_Bridge,22.5851,88.3467,16,24,793,528,0.998871,FRC3,False
2026-02-10T07:26:46.339184,Gariahat,22.5189,88.3647,14,22,639,406,0.996573,FRC7,False
2026-02-10T07:26:47.547540,Salt_Lake_V,22.5744,88.4323,18,24,540,405,0.927235,FRC5,False
2026-02-10T07:27:48.760371,EM_Bypass_North,22.5726,88.3639,15,22,216,147,0.580272,FRC3,False
2026-02-10T07:27:49.913998,Park_Street,22.5535,88.3531,11,19,598,346,0.99,FRC4,False
2026-02-10T07:27:51.077955,Howrah_Bridge,22.5851,88.3467,16,24,793,528,0.998157,FRC3,False
2026-02-10T07:27:52.237479,Gariahat,22.5189,88.3647,14,22,639,406,0.996573,FRC7,False
2026-02-10T07:27:53.394347,Salt_Lake_V,22.5744,88.4323,18,24,540,405,0.922912,FRC5,False
2026-02-10T07:28:54.601747,EM_Bypass_North,22.5726,88.3639,15,22,216,147,0.580272,FRC3,False
2026-02-10T07:28:55.756537,Park_Street,22.5535,88.3531,11,18,598,365,0.99,FRC4,False
2026-02-10T07:28:56.912171,Howrah_Bridge,22.5851,88.3467,17,24,746,528,0.998571,FRC3,False
2026-02-10T07:28:58.070737,Gariahat,22.5189,88.3647,13,22,688,406,0.996573,FRC7,False
2026-02-10T07:28:59.228043,Salt_Lake_V,22.5744,88.4323,17,23,572,422,0.927235,FRC5,False
2026-02-10T07:30:00.441891,EM_Bypass_North,22.5726,88.3639,15,22,216,147,0.580272,FRC3,False
2026-02-10T07:30:01.599476,Park_Street,22.5535,88.3531,11,19,598,346,0.99,FRC4,False
2026-02-10T07:30:02.766180,Howrah_Bridge,22.5851,88.3467,16,23,793,551,0.998571,FRC3,False
2026-02-10T07:30:03.920354,Gariahat,22.5189,88.3647,14,22,639,406,0.996573,FRC7,False
